time,protocol,node,outcome,terms,beta
time_7,Lira,outcome,primary.outcome_8,atrial.fibrillation_5,0.355479842781616
time_7,Lira,outcome,primary.outcome_8,atrial.fibrillation_6,-0.0686677912101713
time_7,Lira,outcome,primary.outcome_8,atrial.fibrillation_7,-0.15717274947083
time_7,Lira,outcome,primary.outcome_8,diarrhoea_0,-0.051342329334742
time_7,Lira,outcome,primary.outcome_8,diarrhoea_1,-0.113123849713721
time_7,Lira,outcome,primary.outcome_8,diarrhoea_2,0.0750962963042169
time_7,Lira,outcome,primary.outcome_8,diarrhoea_3,0.019723315048003
time_7,Lira,outcome,primary.outcome_8,diarrhoea_4,-0.160482355342693
time_7,Lira,outcome,primary.outcome_8,diarrhoea_5,0.105106530351003
time_7,Lira,outcome,primary.outcome_8,diarrhoea_6,0.0615526922645394
time_7,Lira,outcome,primary.outcome_8,diarrhoea_7,-0.0886689331511791
time_7,Lira,outcome,primary.outcome_8,metformin_0,0.0322001635078609
time_7,Lira,outcome,primary.outcome_8,metformin_1,0.0402213527028422
time_7,Lira,outcome,primary.outcome_8,metformin_2,-0.125288391371407
time_7,Lira,outcome,primary.outcome_8,metformin_3,0.117154537704608
time_7,Lira,outcome,primary.outcome_8,metformin_4,-0.0417013127177896
time_7,Lira,outcome,primary.outcome_8,metformin_5,0.0565903981888575
time_7,Lira,outcome,primary.outcome_8,metformin_6,0.0480415473940992
time_7,Lira,outcome,primary.outcome_8,metformin_7,-0.0823666646765699
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_0,-0.178145650423046
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_1,-0.00473130878164986
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_2,0.0708851789778775
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_3,0.0252590378786641
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_4,-0.16428346310558
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_5,0.123573462358478
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_6,-0.101698554784603
time_7,Lira,outcome,primary.outcome_8,sulfonylurea_7,0.105461964929032
time_7,Lira,outcome,primary.outcome_8,insulin_0,-0.112899555438808
time_7,Lira,outcome,primary.outcome_8,insulin_1,-0.0337459889625594
time_7,Lira,outcome,primary.outcome_8,insulin_2,0.0870848138048437
time_7,Lira,outcome,primary.outcome_8,insulin_3,0.0342980756261567
time_7,Lira,outcome,primary.outcome_8,insulin_4,0.0196242324592023
time_7,Lira,outcome,primary.outcome_8,insulin_5,-0.0835801246545982
time_7,Lira,outcome,primary.outcome_8,insulin_6,-0.00230378489047739
time_7,Lira,outcome,primary.outcome_8,insulin_7,-0.0219928653899056
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_1,0.0663686130888709
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_2,-0.00210204656119896
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_3,0.0735339515738568
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_4,0.131500770878288
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_5,-0.150232347599907
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_6,-0.158198489939231
time_7,Lira,outcome,primary.outcome_8,alfa_g_inhib_7,-0.00768961600285534
time_7,Lira,outcome,primary.outcome_8,thiazo_0,0.0987104902614718
time_7,Lira,outcome,primary.outcome_8,thiazo_1,0.0915050980305223
time_7,Lira,outcome,primary.outcome_8,thiazo_2,-0.111198959641553
time_7,Lira,outcome,primary.outcome_8,thiazo_3,-0.16007032453224
time_7,Lira,outcome,primary.outcome_8,thiazo_4,0.0688619983407362
time_7,Lira,outcome,primary.outcome_8,thiazo_5,0.142497523143775
time_7,Lira,outcome,primary.outcome_8,thiazo_6,-0.139492394929122
time_7,Lira,outcome,primary.outcome_8,thiazo_7,0.0276270528491749
time_7,Lira,outcome,primary.outcome_8,insulin_one_0,0.219330278130746
time_7,Lira,outcome,primary.outcome_8,insulin_one_1,0.14267979734537
time_7,Lira,outcome,primary.outcome_8,insulin_one_2,-0.261182326754027
time_7,Lira,outcome,primary.outcome_8,insulin_one_3,-0.0411698583829879
time_7,Lira,outcome,primary.outcome_8,insulin_one_4,-0.195506934211074
time_7,Lira,outcome,primary.outcome_8,insulin_one_5,-0.327251688445259
time_7,Lira,outcome,primary.outcome_8,insulin_one_6,0.105846465014946
time_7,Lira,outcome,primary.outcome_8,insulin_one_7,0.159141292643092
time_7,Lira,outcome,primary.outcome_8,dpp4_1,0.0197377936125834
time_7,Lira,outcome,primary.outcome_8,dpp4_2,-0.088758234698313
time_7,Lira,outcome,primary.outcome_8,dpp4_3,-0.0175781909458148
time_7,Lira,outcome,primary.outcome_8,dpp4_4,-0.17202591929338
time_7,Lira,outcome,primary.outcome_8,dpp4_5,0.0671613252323442
time_7,Lira,outcome,primary.outcome_8,dpp4_6,-0.129171591700643
time_7,Lira,outcome,primary.outcome_8,dpp4_7,-0.161116921081368
time_7,Placebo,outcome,primary.outcome_8,(Intercept),0
time_7,Placebo,outcome,primary.outcome_8,sexMale,0.0447048567867497
time_7,Placebo,outcome,primary.outcome_8,age60-80,0.0221184113078558
time_7,Placebo,outcome,primary.outcome_8,age80-90,0.240383387095963
time_7,Placebo,outcome,primary.outcome_8,diabetesdurationgroup1-5 years,0.0700274601547101
time_7,Placebo,outcome,primary.outcome_8,diabetesdurationgroup5-10 years,0.0689980909621616
time_7,Placebo,outcome,primary.outcome_8,diabetesdurationgroup10-15 years,0.0966423663382135
time_7,Placebo,outcome,primary.outcome_8,diabetesdurationgroup15-20 years,0.0981133421507195
time_7,Placebo,outcome,primary.outcome_8,diabetesdurationgroupmore than 20 years,0.0832884000155406
time_7,Placebo,outcome,primary.outcome_8,ethnicNOT HISPANIC OR LATINO,-0.0364574669080391
time_7,Placebo,outcome,primary.outcome_8,egfr.baseline,-0.000266025103958283
time_7,Placebo,outcome,primary.outcome_8,bmi.baseline>30 kg/m2,-0.0295620613444554
time_7,Placebo,outcome,primary.outcome_8,mineralcorYes,0.018055828950917
time_7,Placebo,outcome,primary.outcome_8,bbYes,0.0570294288010266
time_7,Placebo,outcome,primary.outcome_8,rasiYes,0.026718563319518
time_7,Placebo,outcome,primary.outcome_8,loopYes,0.0291247702474423
time_7,Placebo,outcome,primary.outcome_8,ccbYes,-0.00860125270064376
time_7,Placebo,outcome,primary.outcome_8,thiazideYes,0.0201430719689306
time_7,Placebo,outcome,primary.outcome_8,sasidYes,0.0983005230800077
time_7,Placebo,outcome,primary.outcome_8,statinYes,-0.00658600901653572
time_7,Placebo,outcome,primary.outcome_8,hypertensionYes,0.00918940817768351
time_7,Placebo,outcome,primary.outcome_8,diabetic.nephropathyYes,-0.0126090196686323
time_7,Placebo,outcome,primary.outcome_8,stenosisYes,0.0129671338818098
time_7,Placebo,outcome,primary.outcome_8,disorders.of.rhythm.or.conductionYes,0.0252942522263536
time_7,Placebo,outcome,primary.outcome_8,left.ventricular.systolic.dysfunctionYes,0.0355760240253966
time_7,Placebo,outcome,primary.outcome_8,gallstone.diseaseYes,0.0822783174650903
time_7,Placebo,outcome,primary.outcome_8,pancreatitisYes,0.0367062091398346
time_7,Placebo,outcome,primary.outcome_8,diabetic.foot.ulcerYes,0.0495495769662302
time_7,Placebo,outcome,primary.outcome_8,diabetic.neuropathyYes,0.0222234800995992
time_7,Placebo,outcome,primary.outcome_8,transient.ischaemic.attackYes,-0.0413195740754932
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_0,-0.0248029874861263
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_1,-0.000627142851405133
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_2,0.0063646799436141
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_3,0.0340061688075529
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_4,0.013613097815529
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_5,-0.0247594376389455
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_6,0.0126181672192361
time_7,Placebo,outcome,primary.outcome_8,hba1c_level_7,0.00733981643525901
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_0,-0.00730367115468355
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_1,0.0123314831834028
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_2,-0.0207648207703349
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_3,-0.038349331020744
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_4,0.00459926554833602
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_5,0.0129665981689418
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_6,-0.0130872539424473
time_7,Placebo,outcome,primary.outcome_8,hba1c_change_7,-0.0167165822248645
time_7,Placebo,outcome,primary.outcome_8,heart.failure_0Acute,0
time_7,Placebo,outcome,primary.outcome_8,heart.failure_0Chronic,0.130525364260038
time_7,Placebo,outcome,primary.outcome_8,heart.failure_1Acute,0.158717536624553
time_7,Placebo,outcome,primary.outcome_8,heart.failure_1Chronic,0.0111347431202885
time_7,Placebo,outcome,primary.outcome_8,heart.failure_2Acute,0.227804703225752
time_7,Placebo,outcome,primary.outcome_8,heart.failure_2Chronic,-0.0420617769663693
time_7,Placebo,outcome,primary.outcome_8,heart.failure_3Acute,-0.0518064192904624
time_7,Placebo,outcome,primary.outcome_8,heart.failure_3Chronic,0.0118629510060979
time_7,Placebo,outcome,primary.outcome_8,heart.failure_4Acute,-0.168645053112247
time_7,Placebo,outcome,primary.outcome_8,heart.failure_4Chronic,-0.155271844588542
time_7,Placebo,outcome,primary.outcome_8,heart.failure_5Acute,0.0685393616633821
time_7,Placebo,outcome,primary.outcome_8,heart.failure_5Chronic,-0.0612109366184016
time_7,Placebo,outcome,primary.outcome_8,heart.failure_6Acute,-0.167443141569753
time_7,Placebo,outcome,primary.outcome_8,heart.failure_6Chronic,-0.225819739603058
time_7,Placebo,outcome,primary.outcome_8,heart.failure_7Acute,0.183518893908113
time_7,Placebo,outcome,primary.outcome_8,heart.failure_7Chronic,0.311657832252249
time_7,Placebo,outcome,primary.outcome_8,Lira_01,-0.0613498605538841
time_7,Placebo,outcome,primary.outcome_8,Lira_11,0.214644087879408
time_7,Placebo,outcome,primary.outcome_8,Lira_21,0.173304960263173
time_7,Placebo,outcome,primary.outcome_8,Lira_31,-0.137988678299076
time_7,Placebo,outcome,primary.outcome_8,Lira_41,0.299300658877647
time_7,Placebo,outcome,primary.outcome_8,Lira_51,-0.0323103231000795
time_7,Placebo,outcome,primary.outcome_8,Lira_61,0.153460734676106
time_7,Placebo,outcome,primary.outcome_8,Lira_71,-0.196172879449473
time_7,Placebo,outcome,primary.outcome_8,Placebo_11,0.0408954051754198
time_7,Placebo,outcome,primary.outcome_8,Placebo_21,0
time_7,Placebo,outcome,primary.outcome_8,Placebo_31,-0.0033784795651193
time_7,Placebo,outcome,primary.outcome_8,Placebo_41,0.0213880092437367
time_7,Placebo,outcome,primary.outcome_8,Placebo_51,0.00215264933748046
time_7,Placebo,outcome,primary.outcome_8,Placebo_61,-0.0307130811808002
time_7,Placebo,outcome,primary.outcome_8,Placebo_71,0.0110422393171111
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_0,-0.0470354975906635
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_1,0.149452531743552
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_2,0.118078692134263
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_3,0.107166539513328
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_4,0.134078060211824
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_5,-0.610198917705997
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_6,0.374907994045736
time_7,Placebo,outcome,primary.outcome_8,nausea.and.vomiting.symptoms_7,-0.148204215490748
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_0,0.202198479992536
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_1,-0.0671250995599665
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_2,-0.203306127270345
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_3,0.0866479965962151
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_4,-0.191889281923063
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_5,0.223200183450874
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_6,0.0150579051569045
time_7,Placebo,outcome,primary.outcome_8,atrial.fibrillation_7,-0.212854725273323
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_0,0.0113311157931158
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_1,-0.363588979186293
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_2,0.128707531789002
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_3,0.0000937166297169445
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_4,-0.287377046290206
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_5,0.255775146719916
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_6,0.0444785731594139
time_7,Placebo,outcome,primary.outcome_8,diarrhoea_7,-0.0090308666792198
time_7,Placebo,outcome,primary.outcome_8,metformin_0,0.0594074680985387
time_7,Placebo,outcome,primary.outcome_8,metformin_1,0.0377244903914981
time_7,Placebo,outcome,primary.outcome_8,metformin_2,-0.101276750414199
time_7,Placebo,outcome,primary.outcome_8,metformin_3,0.107447257193487
time_7,Placebo,outcome,primary.outcome_8,metformin_4,-0.0688029112718621
time_7,Placebo,outcome,primary.outcome_8,metformin_5,0.0515070730420482
time_7,Placebo,outcome,primary.outcome_8,metformin_6,0.0825877326781842
time_7,Placebo,outcome,primary.outcome_8,metformin_7,-0.0893826022942954
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_0,-0.223208466775486
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_1,-0.0246057855445004
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_2,0.0997231181076536
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_3,0.00272021653847948
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_4,-0.156299649321147
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_5,0.122762705825154
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_6,-0.0799359577634437
time_7,Placebo,outcome,primary.outcome_8,sulfonylurea_7,0.0981739075125949
time_7,Placebo,outcome,primary.outcome_8,insulin_0,-0.100129008391113
time_7,Placebo,outcome,primary.outcome_8,insulin_1,-0.0324799162984241
time_7,Placebo,outcome,primary.outcome_8,insulin_2,0.0924574145115212
time_7,Placebo,outcome,primary.outcome_8,insulin_3,0.0148910884774148
time_7,Placebo,outcome,primary.outcome_8,insulin_4,0.00463359519353267
time_7,Placebo,outcome,primary.outcome_8,insulin_5,-0.0520803581517928
time_7,Placebo,outcome,primary.outcome_8,insulin_6,-0.000496959771050189
time_7,Placebo,outcome,primary.outcome_8,insulin_7,-0.0206377961214319
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_1,0.0247606931755248
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_2,0.0960655845501846
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_3,-0.021202256432826
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_4,0.0408663820318926
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_5,-0.0368245318633662
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_6,-0.0838143224718262
time_7,Placebo,outcome,primary.outcome_8,alfa_g_inhib_7,-0.0183325477498869
time_7,Placebo,outcome,primary.outcome_8,thiazo_0,-0.199985846006045
time_7,Placebo,outcome,primary.outcome_8,thiazo_1,0.098295926825231
time_7,Placebo,outcome,primary.outcome_8,thiazo_2,-0.180929031655508
time_7,Placebo,outcome,primary.outcome_8,thiazo_3,-0.0317688148895607
time_7,Placebo,outcome,primary.outcome_8,thiazo_4,0.0155299146149665
time_7,Placebo,outcome,primary.outcome_8,thiazo_5,0.0961692926333515
time_7,Placebo,outcome,primary.outcome_8,thiazo_6,-0.103443038997132
time_7,Placebo,outcome,primary.outcome_8,thiazo_7,0.0139711639101932
time_7,Placebo,outcome,primary.outcome_8,insulin_one_0,0.0424543756191643
time_7,Placebo,outcome,primary.outcome_8,insulin_one_1,0.152025361776442
time_7,Placebo,outcome,primary.outcome_8,insulin_one_2,-0.157943101981984
time_7,Placebo,outcome,primary.outcome_8,insulin_one_3,-0.0436327517251329
time_7,Placebo,outcome,primary.outcome_8,insulin_one_4,-0.154143777600744
time_7,Placebo,outcome,primary.outcome_8,insulin_one_5,-0.0670534552101373
time_7,Placebo,outcome,primary.outcome_8,insulin_one_6,0.149636637313194
time_7,Placebo,outcome,primary.outcome_8,insulin_one_7,0.22161876098143
time_7,Placebo,outcome,primary.outcome_8,dpp4_1,-0.120819364456089
time_7,Placebo,outcome,primary.outcome_8,dpp4_2,0.131212148526555
time_7,Placebo,outcome,primary.outcome_8,dpp4_3,-0.151926545447708
time_7,Placebo,outcome,primary.outcome_8,dpp4_4,-0.0570460735883115
time_7,Placebo,outcome,primary.outcome_8,dpp4_5,0.0450369015401866
time_7,Placebo,outcome,primary.outcome_8,dpp4_6,-0.0701297407340954
time_7,Placebo,outcome,primary.outcome_8,dpp4_7,-0.112840473592016
time_8,Placebo,Placebo,Placebo_8,(Intercept),0
time_8,Placebo,Placebo,Placebo_8,sexMale,-0.284536811300865
time_8,Placebo,Placebo,Placebo_8,age60-80,0.260839084365577
time_8,Placebo,Placebo,Placebo_8,age80-90,0
time_8,Placebo,Placebo,Placebo_8,diabetesdurationgroup1-5 years,0.25440313917914
time_8,Placebo,Placebo,Placebo_8,diabetesdurationgroup5-10 years,0.745336902844598
time_8,Placebo,Placebo,Placebo_8,diabetesdurationgroup10-15 years,0.455839075583841
time_8,Placebo,Placebo,Placebo_8,diabetesdurationgroup15-20 years,0.851013989850507
time_8,Placebo,Placebo,Placebo_8,diabetesdurationgroupmore than 20 years,0.559911605062899
time_8,Placebo,Placebo,Placebo_8,ethnicNOT HISPANIC OR LATINO,-0.186068805433609
time_8,Placebo,Placebo,Placebo_8,egfr.baseline,0.0081510529634194
time_8,Placebo,Placebo,Placebo_8,bmi.baseline>30 kg/m2,-0.422530908162904
time_8,Placebo,Placebo,Placebo_8,mineralcorYes,-0.104556981183367
time_8,Placebo,Placebo,Placebo_8,bbYes,-0.186993208496036
time_8,Placebo,Placebo,Placebo_8,rasiYes,-0.403413206810533
time_8,Placebo,Placebo,Placebo_8,loopYes,0.330404873297404
time_8,Placebo,Placebo,Placebo_8,ccbYes,0.263399950278243
time_8,Placebo,Placebo,Placebo_8,thiazideYes,0.406302783488821
time_8,Placebo,Placebo,Placebo_8,sasidYes,-0.927643654556892
time_8,Placebo,Placebo,Placebo_8,statinYes,-0.453282760264684
time_8,Placebo,Placebo,Placebo_8,hypertensionYes,-0.0257608612198049
time_8,Placebo,Placebo,Placebo_8,diabetic.nephropathyYes,-0.0905120377215112
time_8,Placebo,Placebo,Placebo_8,stenosisYes,0.830694117583914
time_8,Placebo,Placebo,Placebo_8,disorders.of.rhythm.or.conductionYes,0.099729893411439
time_8,Placebo,Placebo,Placebo_8,left.ventricular.systolic.dysfunctionYes,-0.0327379593171995
time_8,Placebo,Placebo,Placebo_8,gallstone.diseaseYes,1.23140898490498
time_8,Placebo,Placebo,Placebo_8,pancreatitisYes,0.669141944445569
time_8,Placebo,Placebo,Placebo_8,diabetic.foot.ulcerYes,-0.53262078626419
time_8,Placebo,Placebo,Placebo_8,diabetic.neuropathyYes,-0.126200681147784
time_8,Placebo,Placebo,Placebo_8,transient.ischaemic.attackYes,-0.346140227727364
time_8,Placebo,Placebo,Placebo_8,hba1c_level_0,-0.0254400783834222
time_8,Placebo,Placebo,Placebo_8,hba1c_level_1,0
time_8,Placebo,Placebo,Placebo_8,hba1c_level_2,-0.0708454117528482
time_8,Placebo,Placebo,Placebo_8,hba1c_level_3,0.0549184539001256
time_8,Placebo,Placebo,Placebo_8,hba1c_level_4,-0.0872493876892036
time_8,Placebo,Placebo,Placebo_8,hba1c_level_5,-0.0258680970824502
time_8,Placebo,Placebo,Placebo_8,hba1c_level_6,0.1774125502554
time_8,Placebo,Placebo,Placebo_8,hba1c_level_7,-0.188028876844693
time_8,Placebo,Placebo,Placebo_8,hba1c_change_0,-0.261017844602435
time_8,Placebo,Placebo,Placebo_8,hba1c_change_1,0.331977764169402
time_8,Placebo,Placebo,Placebo_8,hba1c_change_2,-0.0874741472660976
time_8,Placebo,Placebo,Placebo_8,hba1c_change_3,0.0384380295322313
time_8,Placebo,Placebo,Placebo_8,hba1c_change_4,0.118255201594799
time_8,Placebo,Placebo,Placebo_8,hba1c_change_5,-0.18024349419786
time_8,Placebo,Placebo,Placebo_8,hba1c_change_6,-0.234069926697887
time_8,Placebo,Placebo,Placebo_8,hba1c_change_7,0.138783143545777
time_8,Placebo,Placebo,Placebo_8,heart.failure_0Acute,0
time_8,Placebo,Placebo,Placebo_8,heart.failure_0Chronic,0.317285300708515
time_8,Placebo,Placebo,Placebo_8,heart.failure_1Acute,1.92059844817139
time_8,Placebo,Placebo,Placebo_8,heart.failure_1Chronic,0.00141430255932822
time_8,Placebo,Placebo,Placebo_8,heart.failure_2Acute,-1.16694418991988
time_8,Placebo,Placebo,Placebo_8,heart.failure_2Chronic,0
time_8,Placebo,Placebo,Placebo_8,heart.failure_3Acute,1.61818024758186
time_8,Placebo,Placebo,Placebo_8,heart.failure_3Chronic,0.56081593209957
time_8,Placebo,Placebo,Placebo_8,heart.failure_4Acute,3.54449009255959
time_8,Placebo,Placebo,Placebo_8,heart.failure_4Chronic,2.03298979508511
time_8,Placebo,Placebo,Placebo_8,heart.failure_5Acute,0.87073867775007
time_8,Placebo,Placebo,Placebo_8,heart.failure_5Chronic,0
time_8,Placebo,Placebo,Placebo_8,heart.failure_6Acute,1.60131098934027
time_8,Placebo,Placebo,Placebo_8,heart.failure_6Chronic,0
time_8,Placebo,Placebo,Placebo_8,heart.failure_7Acute,-2.80216916260437
time_8,Placebo,Placebo,Placebo_8,heart.failure_7Chronic,-2.68075723179625
time_8,Placebo,Placebo,Placebo_8,Placebo_11,2.09052448958658
time_8,Placebo,Placebo,Placebo_8,Placebo_21,0.310372989418915
time_8,Placebo,Placebo,Placebo_8,Placebo_31,0.710160380519106
time_8,Placebo,Placebo,Placebo_8,Placebo_41,0.26184475252532
time_8,Placebo,Placebo,Placebo_8,Placebo_51,-0.0349004917287903
time_8,Placebo,Placebo,Placebo_8,Placebo_61,1.11780267632385
time_8,Placebo,Placebo,Placebo_8,Placebo_71,6.74625726830086
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_0,-2.00354812974146
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_1,1.57474584290071
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_2,-0.379930744487772
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_3,0.322631495458077
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_4,-0.361289396184335
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_5,0
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_6,1.53680378800137
time_8,Placebo,Placebo,Placebo_8,nausea.and.vomiting.symptoms_7,-1.85277537195676
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_0,0.0619988960285516
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_1,-0.00101590867129704
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_2,0
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_3,2.12746569820142
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_4,-2.79459962192752
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_5,-1.17139441759712
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_6,3.18875631629456
time_8,Placebo,Placebo,Placebo_8,atrial.fibrillation_7,-0.957842033192353
time_8,Placebo,Placebo,Placebo_8,diarrhoea_0,2.87013230915497
time_8,Placebo,Placebo,Placebo_8,diarrhoea_1,-1.49560753598177
time_8,Placebo,Placebo,Placebo_8,diarrhoea_2,2.14766658784402
time_8,Placebo,Placebo,Placebo_8,diarrhoea_3,-0.913201056144556
time_8,Placebo,Placebo,Placebo_8,diarrhoea_4,-0.612342783341295
time_8,Placebo,Placebo,Placebo_8,diarrhoea_5,0.879961769917238
time_8,Placebo,Placebo,Placebo_8,diarrhoea_6,0.228009108552459
time_8,Placebo,Placebo,Placebo_8,diarrhoea_7,-2.444400951207
time_8,Placebo,Placebo,Placebo_8,metformin_0,0.540787644932376
time_8,Placebo,Placebo,Placebo_8,metformin_1,-0.614249384753071
time_8,Placebo,Placebo,Placebo_8,metformin_2,0.15175356056702
time_8,Placebo,Placebo,Placebo_8,metformin_3,1.65051145847665
time_8,Placebo,Placebo,Placebo_8,metformin_4,-0.471812609566554
time_8,Placebo,Placebo,Placebo_8,metformin_5,-1.1810982970466
time_8,Placebo,Placebo,Placebo_8,metformin_6,0.528746243981681
time_8,Placebo,Placebo,Placebo_8,metformin_7,0.788142928926021
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_0,0.69201709170288
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_1,0.0174564256295402
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_2,0.28744212336037
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_3,-0.343360293297286
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_4,0
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_5,0.209177642868287
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_6,-0.345094571555299
time_8,Placebo,Placebo,Placebo_8,sulfonylurea_7,0.0996580511849154
time_8,Placebo,Placebo,Placebo_8,insulin_0,0.310054972577162
time_8,Placebo,Placebo,Placebo_8,insulin_1,-0.915422926258864
time_8,Placebo,Placebo,Placebo_8,insulin_2,0.890671395759736
time_8,Placebo,Placebo,Placebo_8,insulin_3,-0.417911653924142
time_8,Placebo,Placebo,Placebo_8,insulin_4,-0.534829335907067
time_8,Placebo,Placebo,Placebo_8,insulin_5,0.298874672064675
time_8,Placebo,Placebo,Placebo_8,insulin_6,-0.0818847825027162
time_8,Placebo,Placebo,Placebo_8,insulin_7,0.360668112923466
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_1,2.41971811189376
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_2,-1.71787992665989
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_3,-0.724558645624495
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_4,-0.161281459904217
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_5,-1.63096507424935
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_6,2.58320789851171
time_8,Placebo,Placebo,Placebo_8,alfa_g_inhib_7,0.311285698317978
time_8,Placebo,Placebo,Placebo_8,thiazo_0,0
time_8,Placebo,Placebo,Placebo_8,thiazo_1,0
time_8,Placebo,Placebo,Placebo_8,thiazo_2,1.33741478752525
time_8,Placebo,Placebo,Placebo_8,thiazo_3,-1.93606366564043
time_8,Placebo,Placebo,Placebo_8,thiazo_4,1.1902161824365
time_8,Placebo,Placebo,Placebo_8,thiazo_5,-0.24444309071754
time_8,Placebo,Placebo,Placebo_8,thiazo_6,-0.47485717635782
time_8,Placebo,Placebo,Placebo_8,thiazo_7,-0.0139029231531147
time_8,Placebo,Placebo,Placebo_8,insulin_one_0,0
